     0	   2667.12	 -0.510912	   2666.61	   416.738
     1	      2624	 -0.514152	   2623.49	       410
     2	      2624	  -0.51474	   2623.49	       410
     3	      2624	 -0.515691	   2623.49	       410
     4	      2624	 -0.517012	   2623.49	       410
     5	      2624	 -0.518701	   2623.49	   410.001
     6	   2624.01	 -0.520783	   2623.49	   410.001
     7	   2624.01	 -0.523247	   2623.49	   410.001
     8	   2624.01	 -0.526118	   2623.49	   410.002
     9	   2624.02	 -0.529393	   2623.49	   410.002
    10	   2624.02	 -0.533101	   2623.49	   410.003
    11	   2624.02	 -0.537249	   2623.49	   410.004
    12	   2624.03	 -0.541849	   2623.49	   410.004
    13	   2624.03	 -0.546926	   2623.49	   410.005
    14	   2624.04	 -0.552528	   2623.49	   410.006
    15	   2624.04	 -0.558662	   2623.49	   410.007
    16	   2624.05	 -0.565353	   2623.49	   410.008
    17	   2624.06	 -0.572653	   2623.49	   410.009
    18	   2624.07	 -0.580614	   2623.49	    410.01
    19	   2624.08	 -0.589281	   2623.49	   410.012
    20	   2624.08	 -0.598707	   2623.49	   410.013
    21	   2624.09	 -0.608924	   2623.49	   410.015
    22	   2624.11	 -0.620046	   2623.49	   410.017
    23	   2624.12	 -0.632121	   2623.49	   410.018
    24	   2624.13	 -0.645276	   2623.49	    410.02
    25	   2624.15	 -0.659595	   2623.49	   410.023
    26	   2624.16	 -0.675191	   2623.49	   410.025
    27	   2624.18	 -0.692317	   2623.49	   410.028
    28	    2624.2	 -0.711076	   2623.49	   410.031
    29	   2624.22	  -0.73177	   2623.49	   410.034
    30	   2624.24	  -0.75465	   2623.49	   410.037
    31	   2624.27	 -0.780041	   2623.49	   410.041
    32	   2624.29	 -0.808455	   2623.49	   410.046
    33	   2624.33	 -0.840318	   2623.49	   410.051
    34	   2624.36	 -0.876354	   2623.49	   410.056
    35	    2624.4	 -0.917264	   2623.49	   410.063
    36	   2624.45	 -0.964068	   2623.49	    410.07
    37	    2624.5	    -1.018	   2623.49	   410.079
    38	   2624.57	  -1.08045	   2623.49	   410.088
    39	   2624.64	  -1.15318	   2623.49	     410.1
    40	   2624.72	  -1.23821	   2623.49	   410.113
    41	   2624.82	  -1.33781	   2623.49	   410.129
    42	   2624.94	  -1.45447	   2623.49	   410.147
    43	   2625.08	   -1.5905	   2623.49	   410.168
    44	   2625.23	  -1.74802	   2623.49	   410.193
    45	   2625.41	  -1.92839	   2623.49	   410.221
    46	   2625.62	   -2.1317	   2623.49	   410.253
    47	   2625.84	  -2.35714	   2623.49	   410.288
    48	   2626.09	  -2.60319	   2623.48	   410.326
    49	   2626.35	  -2.86913	   2623.49	   410.368
    50	   2626.64	   -3.1576	   2623.49	   410.413
    51	   2626.96	  -3.47625	   2623.49	   410.463
