     0	   195.155	 -0.510912	   194.644	    30.493
     1	       192	 -0.513952	   191.486	        30
     2	       192	 -0.514002	   191.486	        30
     3	       192	  -0.51408	   191.486	        30
     4	       192	 -0.514183	   191.486	        30
     5	       192	 -0.514314	   191.486	   30.0001
     6	   192.001	 -0.514471	   191.486	   30.0001
     7	   192.001	 -0.514655	   191.486	   30.0001
     8	   192.001	 -0.514866	   191.486	   30.0001
     9	   192.001	 -0.515104	   191.486	   30.0002
    10	   192.001	 -0.515365	   191.486	   30.0002
    11	   192.002	 -0.515656	   191.486	   30.0003
    12	   192.002	 -0.515975	   191.486	   30.0003
    13	   192.002	 -0.516317	   191.486	   30.0004
    14	   192.003	  -0.51669	   191.486	   30.0004
    15	   192.003	 -0.517087	   191.486	   30.0005
    16	   192.004	 -0.517515	   191.486	   30.0006
    17	   192.004	 -0.517971	   191.486	   30.0006
    18	   192.005	  -0.51845	   191.486	   30.0007
    19	   192.005	 -0.518957	   191.486	   30.0008
    20	   192.006	 -0.519496	   191.486	   30.0009
    21	   192.006	 -0.520063	   191.486	    30.001
    22	   192.007	 -0.520659	   191.486	   30.0011
    23	   192.007	 -0.521283	   191.486	   30.0011
    24	   192.008	 -0.521936	   191.486	   30.0013
    25	   192.009	 -0.522613	   191.486	   30.0014
    26	   192.009	  -0.52332	   191.486	   30.0015
    27	    192.01	  -0.52406	   191.486	   30.0016
    28	   192.011	 -0.524829	   191.486	   30.0017
    29	   192.012	 -0.525628	   191.486	   30.0018
    30	   192.013	 -0.526457	   191.486	    30.002
    31	   192.013	 -0.527316	   191.486	   30.0021
    32	   192.014	 -0.528205	   191.486	   30.0022
    33	   192.015	 -0.529118	   191.486	   30.0024
    34	   192.016	 -0.530069	   191.486	   30.0025
    35	   192.017	 -0.531051	   191.486	   30.0027
    36	   192.018	 -0.532066	   191.486	   30.0028
    37	   192.019	 -0.533112	   191.486	    30.003
    38	    192.02	  -0.53419	   191.486	   30.0032
    39	   192.021	 -0.535301	   191.486	   30.0033
    40	   192.023	 -0.536445	   191.486	   30.0035
    41	   192.024	 -0.537619	   191.486	   30.0037
