     0	   2569.55	 -0.510912	   2569.04	   401.492
     1	      2528	 -0.514144	   2527.49	       395
     2	      2528	 -0.514711	   2527.49	       395
     3	      2528	 -0.515628	   2527.49	       395
     4	      2528	 -0.516902	   2527.49	       395
     5	      2528	 -0.518532	   2527.49	   395.001
     6	   2528.01	 -0.520533	   2527.49	   395.001
     7	   2528.01	 -0.522909	   2527.49	   395.001
     8	   2528.01	 -0.525668	   2527.49	   395.002
     9	   2528.01	 -0.528818	   2527.49	   395.002
    10	   2528.02	 -0.532383	   2527.49	   395.003
    11	   2528.02	  -0.53637	   2527.49	   395.003
    12	   2528.03	 -0.540783	   2527.49	   395.004
    13	   2528.03	 -0.545659	   2527.49	   395.005
    14	   2528.04	 -0.551027	   2527.49	   395.006
    15	   2528.04	 -0.556902	   2527.49	   395.007
    16	   2528.05	 -0.563319	   2527.49	   395.008
    17	   2528.06	 -0.570288	   2527.49	   395.009
    18	   2528.06	 -0.577894	   2527.49	    395.01
    19	   2528.07	 -0.586169	   2527.49	   395.011
    20	   2528.08	 -0.595153	   2527.49	   395.013
    21	   2528.09	 -0.604863	   2527.49	   395.014
    22	    2528.1	 -0.615405	   2527.49	   395.016
    23	   2528.11	 -0.626868	   2527.49	   395.018
    24	   2528.12	 -0.639333	   2527.49	    395.02
    25	   2528.14	 -0.652871	   2527.49	   395.022
    26	   2528.15	 -0.667516	   2527.49	   395.024
    27	   2528.17	 -0.683602	   2527.49	   395.026
    28	   2528.19	 -0.701165	   2527.49	   395.029
    29	   2528.21	 -0.720436	   2527.49	   395.032
    30	   2528.23	 -0.741674	   2527.49	   395.035
    31	   2528.25	 -0.765157	   2527.49	   395.039
    32	   2528.28	 -0.791269	   2527.49	   395.043
    33	   2528.31	 -0.820441	   2527.49	   395.048
    34	   2528.34	  -0.85322	   2527.49	   395.053
    35	   2528.38	 -0.890212	   2527.49	   395.059
    36	   2528.42	 -0.932257	   2527.48	   395.065
    37	   2528.47	 -0.980322	   2527.49	   395.073
    38	   2528.52	   -1.0357	   2527.49	   395.081
    39	   2528.58	  -1.09973	   2527.49	   395.091
    40	   2528.66	  -1.17419	   2527.49	   395.103
    41	   2528.75	  -1.26103	   2527.49	   395.117
    42	   2528.85	  -1.36252	   2527.49	   395.132
    43	   2528.97	  -1.48097	   2527.49	   395.151
    44	    2529.1	  -1.61856	   2527.49	   395.173
    45	   2529.26	  -1.77722	   2527.49	   395.197
    46	   2529.44	  -1.95804	   2527.49	   395.226
    47	   2529.65	  -2.16099	   2527.49	   395.257
    48	   2529.87	  -2.38509	   2527.49	   395.292
    49	   2530.11	  -2.62894	   2527.48	    395.33
    50	   2530.38	  -2.89202	   2527.49	   395.371
    51	   2530.66	  -3.17711	   2527.49	   395.416
    52	   2530.98	  -3.49183	   2527.49	   395.465
    53	   2531.33	  -3.84725	   2527.49	   395.521
    54	   2531.74	  -4.25071	   2527.49	   395.584
    55	   2532.16	  -4.68498	   2527.48	   395.651
    56	   2532.51	  -5.05613	   2527.46	   395.705
    57	   2532.44	  -5.05426	   2527.39	   395.694
    58	   2531.06	  -3.82259	   2527.23	   395.478
    59	   2526.83	  0.296144	   2527.12	   394.817
    60	      2521	   6.71496	   2527.72	   393.907
    61	   2520.65	   6.91081	   2527.56	   393.852
    62	   2524.74	   2.37729	   2527.11	    394.49
    63	   2527.16	  0.189832	   2527.35	   394.869
    64	   2528.54	  -1.10151	   2527.44	   395.085
    65	   2529.86	  -2.47809	   2527.38	   395.291
    66	   2530.58	  -3.17356	   2527.41	   395.403
    67	   2530.76	  -3.28084	   2527.48	   395.431
    68	   2531.11	  -3.60301	    2527.5	   395.485
    69	    2531.9	  -4.42921	   2527.47	    395.61
    70	   2532.83	  -5.37613	   2527.45	   395.755
    71	   2533.54	  -6.08744	   2527.45	   395.866
    72	   2533.98	  -6.51363	   2527.47	   395.934
    73	   2534.23	  -6.75755	   2527.47	   395.974
    74	   2534.41	  -6.92877	   2527.48	   396.001
    75	   2534.58	  -7.09953	   2527.48	   396.029
    76	   2534.79	  -7.30604	   2527.48	   396.061
    77	   2535.04	  -7.55678	   2527.48	     396.1
